N,P,K,temperature,humidity,ph,rainfall,label
39,37,25,33.330248,45.611436,6.953247,98.28583,mango
25,70,25,27.283937,65.820989,6.563045,39.132277,lentil
70,51,41,30.233031,79.736223,6.367768,250.343042,jute
27,40,40,14.554994,76.940159,6.199776,99.669666,apple
18,22,17,26.964154,91.844324,6.331468,178.393935,coconut
110,80,57,31.711797,85.853645,6.095822,106.620666,banana
37,59,45,21.90486,50.0,6.976774,82.390119,chickpea
74,43,42,22.432767,82.072488,6.99776,255.523991,rice
34,63,21,31.500988,63.298978,6.769712,77.590248,blackgram
98,18,35,30.938255,88.249798,6.084913,79.941966,watermelon
134,51,44,30.537787,67.207676,7.288303,71.296533,cotton
89,29,38,32.942334,74.419674,6.782094,56.420445,muskmelon
112,37,37,24.596893,65.0,5.92789,183.327497,coffee
33,52,22,27.935169,49.231655,6.640908,72.838164,mothbeans
22,59,29,29.895567,53.390715,6.054812,81.303853,pigeonpeas
79,54,44,22.687615,82.912341,6.391597,252.255129,rice
18,27,19,30.541266,84.404093,5.789785,225.625086,coconut
67,55,44,26.284017,75.146402,7.251847,182.268545,jute
32,40,40,14.151711,67.585993,6.94166,102.452842,apple
26,22,29,28.429769,67.220941,6.087743,96.602585,pomegranate
27,40,40,30.582545,78.5009,6.938204,66.133547,grapes
107,25,48,24.160294,79.997276,5.87861,240.655472,coffee
75,66,43,26.723054,90.0,6.674151,182.477262,papaya
28,49,27,27.758975,60.57886,7.61314,49.306083,lentil
1,8,26,27.51363,94.189558,5.562912,156.673255,coconut
24,19,34,20.161586,70.0,6.012046,62.986109,pomegranate
32,59,21,28.108297,61.080425,6.792593,110.124509,blackgram
19,29,33,29.046361,90.90126,5.633497,178.570574,coconut
28,32,24,21.98726,80.0,6.406154,126.160972,orange
105,66,47,25.648124,86.212051,5.592368,196.026048,banana
58,48,50,26.82319,81.028726,7.065847,122.675578,papaya
63,54,45,24.019602,50.0,7.164208,91.247196,chickpea
27,53,24,28.810622,62.920001,7.531925,59.108536,mothbeans
32,18,32,25.362543,58.207129,6.666299,126.836602,mango
57,68,45,19.473899,50.0,8.174198,59.614056,chickpea
12,78,23,16.065228,18.724797,5.998125,88.066388,kidneybeans
29,17,25,27.952477,82.992298,6.754402,207.206134,coconut
23,42,18,31.03265,52.830178,6.235819,46.575779,mothbeans
18,29,26,26.620977,55.213045,6.24321,84.132802,mango
76,49,30,19.169723,65.209364,6.880882,95.995486,maize
22,70,28,23.455967,55.0,6.565954,127.498864,kidneybeans
36,22,19,32.688895,58.018847,5.864903,103.116094,mango
21,40,40,15.836027,80.0,5.711885,122.987621,apple
86,21,26,29.954977,75.570052,6.092946,81.065957,watermelon
29,40,40,20.052699,73.546746,6.406284,132.782896,apple
86,78,51,32.95787,81.069505,6.237525,194.929247,banana
25,27,32,31.62841,55.871728,6.17111,68.453235,mango
31,62,29,30.50211,47.899615,7.09563,41.833738,mothbeans
67,42,44,28.909254,84.384397,7.069244,205.016778,jute
21,48,28,29.226411,57.564817,6.777776,39.415249,mothbeans
87,78,54,26.003203,85.298527,6.298374,109.686184,banana
22,62,25,26.968567,63.453531,6.625094,41.822169,mothbeans
18,40,40,27.898922,68.865247,6.101404,86.87926,grapes
27,24,20,26.935631,76.103676,5.888329,95.851056,orange
30,53,22,26.769234,53.314285,5.648552,108.78023,pigeonpeas
24,41,18,30.256647,69.564605,6.695816,85.356913,mungbean
83,63,39,25.104006,84.005243,6.78284,192.566723,jute
74,56,34,20.749976,70.844713,6.270208,99.106649,maize
102,40,40,21.669963,77.725095,6.178053,180.278864,coffee
36,69,18,23.738463,57.686642,7.480531,56.21785,lentil
27,40,40,26.084621,67.533115,6.553042,88.975635,grapes
31,51,19,25.464078,66.317743,6.706793,69.681985,lentil
89,14,30,28.465054,79.555861,6.311983,49.264613,watermelon
109,20,35,28.421221,83.395706,6.523025,51.955655,watermelon
32,40,27,28.7525,56.446652,7.681748,38.699372,mothbeans
100,64,55,32.8472,79.203542,5.949938,202.177867,banana
126,38,30,24.411088,80.0,6.528213,77.005992,cotton
33,40,40,16.405314,75.15232,6.807981,93.947106,apple
21,40,40,26.526666,64.540151,6.893763,68.21128,grapes
26,40,40,15.772773,71.177713,6.487469,118.680821,apple
21,40,40,19.447782,78.565295,6.016219,52.724946,grapes
35,74,22,26.723001,62.968418,6.898906,42.872749,lentil
29,65,25,16.316137,55.0,6.585448,81.780806,kidneybeans
28,32,30,28.198201,55.347306,6.355728,76.862534,mango
26,29,26,26.668467,58.55188,6.586885,85.526952,mango
22,17,26,29.210416,57.655971,6.838274,115.255661,mango
20,40,40,33.51222,63.263112,6.70092,82.389607,grapes
38,67,24,32.75856,50.827372,6.443923,104.491205,pigeonpeas
34,56,30,24.536779,73.090962,7.131283,49.238407,mungbean
25,60,23,25.905028,69.896475,7.596863,62.403264,lentil
132,41,22,24.291449,81.024534,7.810866,90.416946,cotton
21,67,19,18.543318,55.0,6.756907,147.59288,kidneybeans
28,27,32,26.373478,64.864554,6.664182,82.637085,pomegranate
24,51,29,32.654268,68.628749,7.175716,133.223689,pigeonpeas
16,71,23,19.303963,55.0,6.53135,104.41676,kidneybeans
105,45,39,21.976195,79.167879,5.748352,151.611736,coffee
16,41,28,25.820101,81.867094,6.781764,53.187293,mungbean
92,24,40,26.197447,71.699829,6.9326,57.21378,watermelon
18,55,20,26.1134,55.0,5.735305,115.038775,kidneybeans
40,56,18,27.294982,72.745298,7.154051,59.194449,blackgram
28,22,25,24.171498,74.487567,6.718005,132.417991,orange
74,50,35,27.889508,69.406944,6.425984,93.018704,maize
64,54,40,26.592639,77.517222,5.181134,213.971321,rice
31,70,22,24.154718,69.828967,7.322635,76.322734,lentil
34,48,27,32.96693,42.101198,7.084848,52.935297,mothbeans
47,68,45,22.301172,50.0,7.058133,69.470577,chickpea
10,16,21,27.853153,66.952237,6.600974,92.011265,pomegranate
24,40,40,23.117611,76.654997,6.478236,124.729736,apple
81,68,51,26.98199,86.669177,6.057286,171.81458,banana
79,45,44,21.960588,79.819625,5.7328,207.36875,rice
39,24,39,23.653741,93.326575,6.431266,109.807618,pomegranate
24,18,10,18.0,80.0,6.65886,82.19819,orange
107,15,22,28.223407,76.7962,6.584167,28.248074,muskmelon
30,52,28,29.602145,74.491149,6.664543,86.051871,mungbean
20,26,32,30.7574,52.333375,6.330469,82.554317,mango
11,18,13,20.368614,70.401985,6.994955,116.63672,orange
24,72,25,17.497174,55.0,6.545501,107.61065,kidneybeans
37,45,18,30.001819,64.615132,7.442298,83.866189,blackgram
94,33,44,27.986641,72.105372,6.230697,250.160958,jute
43,51,45,19.635052,50.0,7.030306,95.505333,chickpea
113,69,44,30.610117,86.701226,5.804377,174.521128,banana
21,54,22,34.255397,52.427768,7.110443,61.71737,mothbeans
27,57,28,28.686944,55.434544,7.001147,43.490208,mothbeans
65,36,47,28.145799,89.188488,6.750957,165.207594,jute
48,65,45,25.868533,50.0,6.224833,78.414454,chickpea
34,35,21,28.44525,82.676395,6.684381,58.187132,mungbean
106,34,30,26.659229,60.927179,7.171752,94.580403,cotton
37,65,27,24.59785,54.776821,7.248416,116.917658,pigeonpeas
12,63,18,22.941469,55.0,6.740076,110.089132,kidneybeans
25,25,36,27.375804,92.688346,6.170341,204.508909,coconut
35,64,27,27.967118,83.352548,6.548082,82.513009,mungbean
24,27,20,28.788619,91.986743,5.875564,139.089472,coconut
12,27,22,23.34849,69.702269,6.572987,58.61008,pomegranate
10,58,15,24.049258,59.589186,6.98676,47.575267,lentil
10,14,28,27.952063,92.86492,6.512154,177.175938,coconut
32,40,40,15.627463,70.09015,6.357801,119.407625,apple
89,74,57,31.721364,77.779626,6.967924,108.269488,banana
105,27,30,33.111048,84.112153,7.025274,40.341562,muskmelon
27,43,17,26.636292,61.893344,7.991127,46.517029,mothbeans
27,22,37,24.11344,70.0,6.832738,95.167231,pomegranate
34,40,40,17.518703,73.797729,5.888089,107.626239,apple
75,62,45,26.926084,78.649737,6.630019,166.258827,papaya
101,32,40,26.630521,88.866833,6.442609,66.899343,watermelon
32,61,27,26.559386,55.0,6.185848,91.175768,kidneybeans
35,40,40,18.149497,72.640016,6.664318,117.805922,apple
24,29,17,27.022977,63.843973,6.452387,89.994136,mango
20,21,15,22.334458,73.533221,7.341162,124.868917,orange
108,34,47,21.874796,83.192397,6.069937,140.090317,coffee
90,50,34,21.309821,82.626925,7.0,207.532684,coffee
10,20,27,26.407452,78.741847,7.376002,118.469115,orange
21,64,24,18.848293,64.479928,6.463457,56.355252,lentil
16,29,29,22.178219,57.964117,6.260578,71.068544,pomegranate
39,25,36,18.90223,94.998975,5.567805,107.610321,pomegranate
16,20,27,20.05352,76.487898,7.207295,91.056612,orange
110,24,39,29.446844,81.426665,6.248743,43.759394,muskmelon
24,75,25,19.792138,55.0,6.293205,99.443687,kidneybeans
34,50,24,32.058002,61.971875,6.26501,117.968378,blackgram
19,22,40,29.704237,70.0,6.0848,94.924906,pomegranate
32,54,26,30.803217,66.48224,6.945593,54.204961,mungbean
29,51,28,32.9907,47.853517,7.991316,69.881157,mothbeans
28,24,25,33.791942,51.101995,7.087557,96.620379,mango
20,72,21,17.319442,55.0,6.188205,108.634774,kidneybeans
116,80,54,27.614002,86.960565,6.550026,116.424219,banana
26,67,16,22.060122,55.0,6.7393,118.393358,kidneybeans
122,41,46,31.010471,65.099409,7.279208,102.314191,cotton
33,65,26,27.3566,72.419087,7.003936,60.164338,blackgram
20,21,35,31.891806,61.461932,5.5,130.30198,mango
24,59,29,28.017587,53.221842,6.196657,104.342041,pigeonpeas
97,21,24,25.069309,80.537607,6.139914,57.149769,watermelon
31,53,22,28.273847,68.40651,6.580737,82.903736,mungbean
120,46,37,24.548369,71.179892,7.705114,71.135298,cotton
110,21,54,26.736908,87.824302,6.747538,47.46447,watermelon
73,47,34,31.383062,80.515346,6.806489,177.595838,jute
117,12,30,28.458786,73.61659,6.047553,78.873169,watermelon
29,52,26,28.996813,73.00113,7.114013,58.786855,mungbean
20,45,31,26.764061,61.089417,6.9215,68.526785,lentil
80,52,47,23.765203,90.0,6.201087,155.045842,papaya
14,40,40,32.263853,72.389461,6.258785,79.054317,grapes
23,41,28,30.918087,67.786472,7.177138,93.010471,mungbean
98,20,25,26.63483,79.827428,6.866392,47.935664,watermelon
78,42,42,20.130175,81.604873,7.628473,262.71734,rice
19,26,23,33.833483,52.584451,6.70551,88.888952,mango
31,62,18,32.978084,66.603458,6.655301,81.997638,blackgram
94,72,47,26.003284,87.507276,6.22193,173.59302,banana
34,50,27,32.723763,67.24263,7.13769,97.914971,blackgram
19,40,40,26.59639,64.309456,6.7292,94.556418,grapes
106,53,42,24.628356,68.780955,6.773298,94.925472,cotton
44,46,43,32.970072,78.400798,6.111601,84.402919,papaya
35,40,40,26.370746,66.172642,6.328794,77.087693,grapes
87,44,27,24.258689,57.051713,7.092797,80.007523,maize
12,33,20,27.508682,86.428103,6.03573,169.683009,coconut
10,66,21,23.275238,61.883852,7.575191,47.081526,lentil
81,63,53,30.298032,81.304722,5.677787,154.160782,banana
94,59,41,24.477239,86.624474,6.557523,224.147305,rice
23,53,31,29.399552,70.038438,7.2784,100.49913,pigeonpeas
20,14,22,22.702273,70.0,7.208159,83.399158,pomegranate
90,59,27,25.918287,67.681558,6.591154,121.922118,maize
20,40,40,19.371231,73.006235,5.62647,131.652886,apple
31,56,22,28.377455,47.860632,5.686126,150.0,pigeonpeas
28,35,19,20.715813,78.898702,7.079754,129.908247,orange
102,33,25,27.056722,83.563331,6.824085,24.60908,muskmelon
22,35,32,31.262574,59.190428,5.747533,96.425248,mango
24,40,40,18.224423,66.088431,5.948413,132.340909,apple
35,40,40,16.972838,73.132446,5.922453,108.947819,apple
28,40,40,14.396877,78.846224,6.686521,124.595879,apple
76,61,50,25.32682,79.098938,6.148168,250.010145,jute
78,46,41,30.170637,72.157224,6.76511,246.448678,jute
25,23,19,29.183964,91.234043,6.219577,154.335503,coconut
99,27,40,28.463657,79.556534,6.357188,58.51374,watermelon
29,29,26,28.142969,60.501896,6.669805,77.908658,mango
16,29,28,31.419824,58.169257,6.809595,90.930755,mango
40,70,17,26.912826,68.846498,6.359924,60.530807,blackgram
65,50,40,31.548343,78.959495,6.805134,84.397419,papaya
114,24,32,31.242408,68.21034,6.134698,53.475645,watermelon
22,51,16,24.70267,55.547561,7.080271,76.400979,lentil
91,21,36,28.032578,80.476939,6.929493,36.759017,muskmelon
32,46,21,31.125736,66.470347,6.308824,46.607278,mothbeans
100,23,35,25.399124,70.916489,5.839147,184.820659,coffee
20,44,22,30.153599,69.063547,6.536752,93.032243,mungbean
87,46,43,25.876128,89.58996,7.125193,244.350706,jute
18,64,16,27.097714,57.988646,6.862442,98.161525,pigeonpeas
105,20,32,30.010384,74.460363,7.133436,46.464028,watermelon
83,51,43,24.625843,90.754924,7.026196,291.109803,rice
116,19,28,29.527642,77.960104,6.797496,51.405848,watermelon
14,25,26,22.35121,70.0,6.767256,87.153368,pomegranate
47,75,41,19.644149,51.430247,7.022333,53.050295,chickpea
86,48,42,21.627313,65.0,6.812775,201.170405,coffee
94,33,33,27.166276,72.399087,6.107707,190.353175,coffee
15,44,31,19.840925,63.991903,6.543764,131.711896,pigeonpeas
36,57,27,33.642003,48.209158,6.93822,74.527419,mothbeans
80,20,27,29.256066,71.389997,6.161066,52.218324,muskmelon
85,46,41,30.714046,77.637556,6.468485,201.805952,jute
37,60,31,22.995914,65.688958,6.993985,45.636939,lentil
21,44,30,30.283282,43.589312,7.706589,57.325667,mothbeans
20,67,26,27.072136,75.649318,7.208551,81.954201,blackgram
58,60,41,31.69553,89.842859,6.867981,148.140114,papaya
87,50,26,23.67716,76.14696,6.341155,62.416414,maize
88,25,34,23.77999,73.684642,6.452695,210.244425,coffee
86,76,54,29.315908,80.115857,5.926825,90.109781,banana
60,58,45,21.74361,50.0,7.100049,66.436962,chickpea
29,18,32,22.333521,70.0,6.759518,77.73311,pomegranate
35,70,33,19.953627,57.979888,6.759365,63.209687,lentil
23,19,36,31.298043,60.914666,7.139191,79.535025,pomegranate
117,24,38,30.966063,85.0,6.530872,26.633589,muskmelon
33,28,11,24.839161,80.0,7.202768,111.705815,orange
20,74,23,20.547602,55.0,6.808097,103.621144,kidneybeans
36,52,20,17.759666,55.0,6.652784,137.830953,kidneybeans
19,28,39,23.536022,70.0,6.130465,97.603235,pomegranate
111,16,36,25.434007,85.0,6.234785,50.91517,muskmelon
90,30,28,26.281497,80.462839,6.511527,47.601317,watermelon
90,25,26,24.899732,73.879913,6.361477,184.727257,coffee
31,18,11,24.402528,69.50262,7.332545,123.419372,orange
10,40,40,15.396102,73.199471,6.075328,97.703731,apple
32,66,23,31.662352,60.71409,6.35737,123.074346,pigeonpeas
16,49,19,29.341281,59.924855,6.914218,80.946785,lentil
84,31,40,27.68885,80.281633,6.362863,31.026237,muskmelon
24,29,34,27.587456,57.157289,7.015982,101.771854,mango
83,43,39,24.152166,87.370904,6.041493,224.022081,rice
20,23,35,31.776743,65.393578,6.000266,118.2902,mango
26,40,40,27.099204,79.517324,5.890794,85.231611,grapes
24,68,20,24.395662,56.177689,7.309872,68.56659,lentil
82,63,47,29.969181,80.879086,5.731837,220.284873,banana
75,48,54,28.116555,86.310414,5.99819,210.804133,jute
103,51,40,21.308675,82.852569,6.157352,186.011918,rice
25,55,28,28.416285,57.903798,6.637577,52.857646,lentil
89,39,36,26.303495,68.873815,6.664028,133.784917,maize
25,18,19,31.334769,87.347645,6.111657,228.179012,coconut
28,58,23,24.146196,55.0,5.791106,68.39187,kidneybeans
93,61,21,24.514123,69.065783,7.030774,69.531886,maize
15,48,25,30.77976,73.344013,6.198486,48.549556,mungbean
10,26,18,31.472657,88.677009,6.648253,165.232597,coconut
130,36,30,22.395757,65.963921,6.420522,112.062565,cotton
78,59,41,25.345674,78.577444,6.785932,270.976465,rice
30,59,22,25.999405,73.138076,6.550228,122.794678,blackgram
25,25,18,25.408279,84.964134,6.178017,155.435231,coconut
24,44,29,26.625538,47.91969,6.219642,70.271208,mothbeans
21,40,40,21.073195,69.890078,6.482461,113.078062,apple
19,40,40,18.908248,76.437565,6.648816,90.272721,apple
120,51,30,31.034609,75.860032,6.143291,92.938685,cotton
39,68,20,27.086152,64.165931,6.97784,58.637742,blackgram
34,16,32,27.294408,91.220562,6.583998,245.280896,coconut
80,60,53,29.356623,86.090185,6.129768,84.629238,papaya
20,47,25,27.21608,77.288312,6.814348,48.466645,mungbean
22,51,41,22.757334,50.0,6.3436,59.776575,chickpea
101,52,28,22.316492,65.0,6.275466,141.594887,coffee
28,71,21,19.974839,55.0,6.693003,100.174197,kidneybeans
117,34,30,24.533716,68.948761,7.556022,72.631754,cotton
12,18,12,22.172722,80.0,6.81914,150.758182,orange
15,123,204,22.527093,92.547804,6.365973,115.383007,apple
109,12,34,26.15149,73.138389,6.586831,35.676756,muskmelon
25,49,23,26.824408,60.1058,7.289269,55.941982,lentil
68,54,47,27.416888,87.555355,7.021309,232.412496,jute
35,49,45,20.925303,50.800174,6.356427,66.303648,chickpea
24,40,40,27.920476,73.636582,6.378402,63.427388,grapes
118,54,37,23.451306,63.573302,7.250485,129.885235,cotton
27,61,19,16.758,55.0,6.627631,126.630237,kidneybeans
112,52,30,22.91708,72.338218,6.573062,89.71664,cotton
119,16,33,27.227386,84.287926,6.320544,59.584852,muskmelon
26,25,30,32.969979,91.835685,6.34476,250.409957,coconut
29,25,33,22.199985,70.0,5.569967,78.733369,pomegranate
106,17,29,29.754078,85.0,6.319242,25.419961,muskmelon
82,55,29,20.992553,69.800723,6.388505,111.86393,maize
69,58,40,21.794322,83.496431,6.924161,187.058465,rice
32,57,23,25.28137,69.530327,6.543986,50.275206,mungbean
97,55,38,22.000181,77.114637,6.573776,173.094433,rice
35,131,203,22.427761,93.917224,5.893491,102.723074,apple
84,37,35,22.497365,68.041879,6.515036,76.436855,maize
15,66,26,26.741068,55.0,5.611668,109.497755,kidneybeans
16,40,40,21.705861,73.923811,6.868037,114.809619,apple
16,33,30,21.524557,63.76627,6.095327,76.848181,pomegranate
37,17,36,31.01565,70.0,6.765358,64.639645,pomegranate
32,57,22,28.689985,87.504368,6.769416,44.565984,mungbean
89,42,38,30.222924,79.705285,6.050029,161.419287,jute
12,20,17,27.642218,80.120899,6.820579,244.364083,coconut
112,80,49,27.263465,86.145572,5.907422,115.395433,banana
117,57,30,22.778976,66.847502,6.898675,78.383133,cotton
36,67,45,22.404018,50.0,6.80776,73.510471,chickpea
12,68,30,24.26788,65.161774,6.159983,105.544835,pigeonpeas
17,13,26,29.12399,92.426812,6.780196,229.512599,coconut
105,51,27,26.677848,66.485209,6.558824,200.973491,coffee
99,40,45,28.634504,75.074603,6.802103,257.06327,jute
34,73,45,22.58533,52.475033,7.988723,86.843967,chickpea
26,31,23,31.913058,65.114261,6.736473,110.622233,mango
34,35,27,27.995422,55.244202,5.559964,75.742359,mango
87,51,49,29.01008,80.123043,7.092918,257.903165,jute
30,13,23,21.807411,70.0,6.039586,71.294977,pomegranate
18,40,40,20.282844,80.0,6.65532,98.328694,apple
100,45,47,24.622884,83.994396,6.332584,224.93982,coffee
33,70,19,23.658215,55.0,6.584361,82.204966,kidneybeans
87,22,32,28.121921,85.0,6.659377,44.230416,muskmelon
28,26,21,29.491061,55.075528,6.91283,127.32711,mango
37,40,40,33.290776,76.568483,6.935673,50.194234,grapes
84,61,27,24.337573,69.133812,5.998167,63.997597,maize
26,40,40,18.734512,67.194917,6.878815,146.691656,apple
99,39,26,24.296687,65.0,6.183657,202.275226,coffee
15,11,31,27.694939,88.979327,5.872126,222.805659,coconut
11,78,15,26.469569,55.0,6.862899,118.714269,kidneybeans
26,52,20,28.447364,57.662216,6.614681,71.379562,mothbeans
16,46,26,24.086398,81.36012,6.912458,68.776251,mungbean
13,40,40,30.106849,75.873965,6.52474,89.291974,grapes
43,47,47,35.0,78.082897,6.756893,138.743696,papaya
109,57,46,26.387342,79.498425,6.635094,143.425675,banana
96,53,46,23.373322,81.492181,5.86234,212.860681,rice
23,63,22,29.384544,45.690357,7.094352,32.88536,mothbeans
94,18,35,30.91793,78.831702,6.353606,44.222121,muskmelon
65,59,33,30.562914,82.70542,6.49774,260.435343,jute
33,11,37,30.120757,70.0,6.78879,91.638424,pomegranate
90,58,40,25.887544,88.457512,5.874239,185.20556,jute
74,48,46,22.087915,82.45045,5.539766,279.402667,rice
113,34,26,29.940297,80.859937,6.600763,56.469838,muskmelon
28,23,35,29.860752,46.920659,6.330069,90.02324,mango
114,17,40,26.3527,70.734508,6.567684,54.090643,muskmelon
72,58,38,27.39621,78.529773,6.270721,172.994698,rice
83,20,35,25.99847,80.411845,7.002811,63.919293,watermelon
19,12,31,28.107798,70.0,6.406912,59.515168,pomegranate
25,16,17,28.733788,59.163719,5.5,91.65313,mango
29,51,24,34.869661,45.913887,6.796465,66.33242,mothbeans
22,42,28,33.639455,50.588985,8.5,28.026406,mothbeans
58,58,42,21.842985,50.0,7.282164,61.935057,chickpea
19,64,26,23.091248,55.0,6.118228,134.213597,kidneybeans
96,57,36,28.531955,78.726459,6.333765,237.673761,jute
29,29,21,30.38871,91.036287,6.567619,204.626069,coconut
