nitrogen,phosphorus,potassium,ph,moisture,temperature,soil_health
142.29,81.71,29.01,4.72,61.77,33.21,Moderate
111.5,53.01,61.41,5.0,64.96,31.67,Healthy
133.64,86.95,5.0,4.51,51.29,19.03,Poor
101.06,51.17,118.04,6.88,36.13,23.01,Healthy
69.12,36.84,68.42,5.97,58.66,30.35,Healthy
86.16,20.13,146.7,6.52,17.39,35.49,Moderate
128.4,39.72,119.56,4.75,43.62,25.16,Moderate
35.91,47.68,103.65,4.5,56.34,31.37,Moderate
91.21,89.89,109.22,6.07,55.92,38.2,Moderate
129.0,21.34,21.17,4.97,16.76,20.01,Poor
87.0,22.28,72.64,5.61,11.1,28.23,Moderate
105.08,38.19,15.01,6.67,19.88,23.08,Healthy
56.7,36.41,23.45,5.25,69.54,27.05,Moderate
72.89,76.16,19.35,6.36,56.78,29.74,Healthy
115.28,18.0,147.76,8.24,71.77,38.83,Poor
113.31,6.91,125.39,7.27,48.35,21.34,Moderate
144.14,8.17,53.15,8.3,41.71,22.94,Poor
101.98,36.52,146.59,6.25,25.99,38.23,Moderate
49.43,16.02,40.97,4.8,57.88,28.23,Moderate
90.28,53.31,148.09,5.42,37.86,35.52,Moderate
29.42,98.03,138.65,5.36,55.41,38.74,Poor
78.37,81.93,112.24,7.56,40.05,40.95,Moderate
38.02,6.52,45.98,6.54,60.0,26.84,Healthy
14.54,55.82,16.57,8.1,41.41,25.8,Poor
79.62,43.87,70.7,5.88,74.96,21.28,Healthy
128.04,63.44,144.39,7.18,11.15,29.4,Moderate
60.85,48.5,58.91,5.24,75.02,22.37,Moderate
29.95,83.79,114.29,6.5,26.34,36.89,Moderate
37.58,26.33,33.01,4.5,42.93,15.87,Poor
83.64,30.84,74.82,7.34,15.17,28.6,Healthy
117.83,91.59,93.73,5.65,73.3,18.19,Moderate
150.0,73.05,64.23,4.63,25.0,15.0,Poor
68.69,7.36,93.51,5.99,65.21,36.31,Moderate
74.46,15.32,41.89,7.15,33.86,41.71,Moderate
121.91,58.76,19.41,6.36,14.27,25.64,Moderate
105.72,90.25,56.66,6.95,21.73,39.13,Moderate
93.65,89.97,51.88,6.32,77.11,36.16,Moderate
10.58,71.84,76.47,7.67,39.47,23.73,Moderate
24.8,71.83,63.61,6.72,11.41,35.72,Moderate
76.93,38.58,52.37,6.07,11.3,16.65,Moderate
32.1,68.54,129.88,5.55,41.04,15.0,Poor
73.72,89.23,85.3,8.19,25.66,16.38,Poor
121.5,73.66,37.61,6.51,20.63,36.85,Moderate
83.1,79.27,21.89,6.35,10.41,18.05,Moderate
58.05,47.06,90.17,8.19,57.04,21.87,Healthy
16.9,63.19,29.37,5.98,50.46,36.2,Healthy
53.67,18.83,20.31,6.59,37.77,16.25,Moderate
122.32,100.0,45.24,6.17,18.56,31.0,Moderate
63.46,76.86,88.71,7.38,22.45,34.75,Moderate
142.14,70.74,83.53,7.81,38.75,42.0,Moderate
106.57,59.71,48.95,7.82,46.51,22.08,Healthy
139.09,11.69,115.84,5.48,11.47,23.15,Poor
119.7,36.94,89.97,7.28,49.29,23.63,Healthy
135.61,25.2,85.73,5.53,73.71,20.62,Moderate
64.45,89.12,83.54,6.05,44.1,39.68,Moderate
121.26,13.23,107.35,4.74,60.15,19.88,Moderate
122.45,100.0,140.05,6.19,22.35,15.0,Poor
91.61,38.22,54.14,7.84,39.54,29.24,Healthy
109.21,88.71,46.02,6.84,68.28,40.51,Moderate
96.59,52.44,117.47,8.17,57.66,37.68,Moderate
61.18,99.73,55.25,8.12,53.2,16.46,Poor
149.67,64.01,136.86,8.4,49.04,41.32,Poor
99.34,62.26,43.39,8.09,45.8,23.26,Healthy
86.0,99.93,5.0,4.78,28.49,20.89,Poor
87.91,88.38,45.63,6.52,38.43,37.17,Moderate
134.27,70.15,53.51,7.22,68.93,27.88,Healthy
81.15,76.02,124.58,5.3,37.38,25.65,Moderate
132.77,50.21,104.31,7.85,25.4,15.04,Moderate
80.37,100.0,92.06,7.12,21.04,20.84,Healthy
97.68,92.91,43.63,5.37,23.65,34.0,Moderate
76.27,66.32,25.04,6.85,67.29,39.25,Moderate
96.95,6.67,36.0,7.43,59.06,24.85,Healthy
79.24,79.85,71.55,6.15,30.89,16.55,Moderate
66.02,9.23,6.43,6.23,67.8,37.71,Moderate
57.78,88.59,80.12,5.66,46.7,18.04,Moderate
128.72,89.28,128.96,8.23,14.51,39.53,Poor
37.16,49.98,120.49,5.89,33.29,26.67,Moderate
143.0,50.91,20.69,7.25,77.44,39.51,Poor
31.27,69.67,16.22,6.97,56.21,31.06,Moderate
32.89,88.95,68.8,8.09,14.5,18.26,Poor
134.21,78.0,31.28,5.74,79.31,34.31,Moderate
80.59,23.51,13.52,5.46,14.26,18.53,Moderate
80.11,68.21,5.0,8.06,23.84,23.11,Moderate
46.83,88.74,115.63,7.93,33.45,38.49,Moderate
17.76,66.38,139.67,7.43,15.59,16.53,Poor
122.32,27.53,82.59,7.77,57.95,17.77,Moderate
23.25,89.61,125.59,6.09,20.36,19.65,Moderate
116.56,58.88,16.76,6.31,15.54,25.09,Moderate
107.59,61.42,97.21,8.07,74.86,20.79,Moderate
73.53,86.52,20.42,7.69,13.55,15.0,Poor
78.31,45.48,73.71,6.88,79.46,22.3,Healthy
131.08,15.72,132.34,6.5,39.28,28.63,Poor
99.65,56.88,22.98,6.07,31.93,37.86,Moderate
37.71,100.0,43.88,7.23,56.9,38.36,Moderate
43.6,83.4,68.51,4.78,17.36,32.54,Moderate
109.4,78.45,117.61,6.62,47.05,34.54,Moderate
125.43,89.79,71.96,5.2,24.38,23.01,Moderate
10.0,67.78,128.91,7.94,19.38,24.19,Moderate
108.36,44.01,62.6,5.13,30.5,27.55,Healthy
126.14,84.42,142.17,5.2,46.27,29.19,Moderate
52.07,87.01,101.92,6.05,73.89,28.31,Moderate
125.89,9.65,55.33,8.44,49.0,23.31,Moderate
47.24,78.03,44.45,7.31,50.84,38.08,Moderate
55.4,21.39,8.4,5.01,68.5,27.3,Moderate
77.66,63.3,98.79,7.05,78.61,31.38,Healthy
106.06,64.01,37.61,7.05,34.96,24.29,Healthy
145.46,12.91,99.5,5.46,39.4,23.73,Moderate
76.15,28.5,139.98,5.68,19.05,20.38,Moderate
21.55,21.87,30.31,7.91,36.94,42.0,Moderate
148.79,44.12,120.93,4.69,19.37,15.58,Poor
78.63,5.0,51.15,7.4,72.11,31.09,Healthy
26.65,87.34,42.83,8.48,36.99,18.24,Poor
39.47,93.01,113.82,5.47,19.86,40.31,Poor
57.95,76.77,64.14,6.24,41.56,19.97,Healthy
55.23,65.6,33.07,7.65,49.41,40.14,Moderate
95.14,53.65,93.29,5.14,25.07,22.24,Healthy
30.72,7.56,7.4,5.24,63.49,15.06,Poor
147.92,44.99,116.34,4.94,48.64,35.87,Moderate
102.39,68.8,94.23,6.95,19.98,23.91,Healthy
144.56,14.96,81.71,5.59,28.49,31.05,Moderate
60.48,26.42,42.5,7.02,33.52,37.58,Healthy
115.16,87.54,11.38,8.19,69.83,27.59,Poor
132.36,61.67,116.03,6.85,47.69,34.7,Moderate
87.3,81.23,33.49,5.03,75.21,18.93,Moderate
33.86,72.25,33.15,6.5,76.4,36.13,Moderate
149.91,6.71,45.17,6.3,26.06,16.29,Poor
111.83,42.65,132.03,7.43,64.36,39.83,Moderate
43.13,68.42,52.13,8.16,21.63,23.87,Moderate
79.09,100.0,113.34,7.71,56.53,38.41,Moderate
13.67,45.25,37.58,5.96,62.45,24.81,Healthy
140.25,64.31,90.68,5.66,49.26,35.32,Moderate
71.62,87.62,95.7,6.33,28.36,21.86,Healthy
45.26,8.94,94.48,7.47,30.43,30.84,Moderate
62.25,73.44,59.81,7.6,51.61,20.53,Healthy
20.97,52.6,38.74,8.04,66.01,34.73,Moderate
108.37,91.56,38.45,4.62,63.68,35.15,Moderate
149.21,70.6,45.78,5.17,33.72,39.21,Moderate
41.72,90.29,29.18,4.71,20.52,20.54,Poor
122.19,50.19,32.81,7.06,15.62,30.78,Healthy
28.14,14.56,21.84,6.29,28.61,36.66,Moderate
124.48,93.78,94.56,8.38,38.81,25.91,Moderate
95.6,6.33,69.76,5.82,21.84,38.33,Moderate
31.81,84.34,127.35,7.68,51.11,35.2,Poor
109.2,47.61,64.42,4.5,38.53,20.56,Healthy
115.65,37.54,78.61,5.0,15.41,22.36,Moderate
96.58,86.5,101.81,4.65,55.81,20.53,Moderate
107.74,62.96,5.26,7.66,63.84,22.31,Healthy
118.97,23.49,72.67,4.68,20.8,33.44,Moderate
122.44,58.63,47.7,5.74,73.01,16.49,Moderate
41.12,91.63,91.63,6.3,59.01,22.61,Healthy
78.52,68.05,109.27,6.01,19.04,20.6,Healthy
18.06,93.4,55.58,7.53,73.49,15.31,Poor
47.89,70.93,99.32,6.99,47.24,25.17,Healthy
107.34,11.81,92.92,7.11,22.15,34.52,Moderate
150.0,80.77,141.9,6.07,61.07,32.05,Moderate
45.96,50.97,72.35,6.07,56.43,18.94,Healthy
46.02,38.1,67.9,7.5,74.47,22.54,Healthy
10.24,40.72,128.97,6.96,27.43,39.77,Poor
117.42,62.54,131.43,4.91,76.16,30.33,Poor
111.39,18.68,95.07,6.82,73.29,34.35,Moderate
98.4,53.95,106.82,6.36,73.36,20.76,Moderate
109.51,32.52,90.94,5.97,33.53,39.21,Healthy
72.67,92.15,65.93,6.88,57.69,18.13,Healthy
136.5,41.88,58.7,6.2,57.65,15.66,Moderate
130.91,31.93,26.98,8.34,77.53,33.5,Moderate
36.98,86.82,6.78,5.28,33.18,34.35,Poor
114.44,64.48,148.46,7.44,73.42,24.23,Moderate
136.43,76.1,65.48,6.71,62.8,33.68,Moderate
84.67,60.27,64.85,6.44,49.07,36.85,Healthy
143.38,77.58,107.86,5.39,68.18,25.52,Moderate
38.55,55.41,61.76,6.03,49.2,17.92,Healthy
16.21,75.41,101.16,5.82,79.23,37.38,Moderate
139.81,95.71,24.72,5.47,54.19,19.05,Moderate
49.18,20.53,29.49,5.03,57.84,33.43,Moderate
72.44,70.2,116.85,4.91,68.65,35.05,Moderate
22.22,99.73,13.14,8.11,23.47,15.74,Poor
115.94,28.44,95.09,7.74,30.56,22.9,Healthy
119.09,15.58,124.83,7.92,65.03,40.37,Moderate
83.76,69.77,13.23,4.72,61.7,20.58,Moderate
135.25,73.14,97.05,6.81,10.39,30.74,Moderate
123.34,41.26,121.0,7.47,75.13,42.0,Moderate
30.57,35.03,58.3,5.0,42.35,21.26,Moderate
150.0,38.19,41.2,5.89,53.7,27.07,Healthy
35.74,24.7,147.34,8.2,47.83,29.7,Moderate
67.95,63.66,147.02,6.72,25.12,28.32,Healthy
90.42,39.6,8.44,8.08,34.61,33.6,Moderate
81.96,5.33,34.2,5.23,16.05,40.84,Poor
38.54,72.12,54.67,4.61,30.83,39.58,Moderate
144.21,90.04,99.8,8.36,40.17,17.57,Poor
72.72,18.6,41.52,4.96,59.02,27.05,Healthy
27.96,93.71,119.33,7.39,78.93,27.67,Poor
40.37,26.15,50.07,6.39,66.52,32.04,Moderate
132.65,95.86,67.06,8.01,46.81,22.12,Moderate
126.25,46.83,101.23,4.9,74.97,20.89,Moderate
135.11,73.67,38.22,6.68,12.07,31.02,Moderate
95.01,14.91,45.96,7.14,38.04,26.58,Healthy
22.37,52.49,15.07,5.36,44.18,31.95,Moderate
27.76,33.15,9.8,6.27,62.49,36.33,Moderate
79.81,28.1,74.5,6.0,25.55,24.75,Healthy
86.09,60.03,148.03,7.62,59.01,37.96,Moderate
135.12,33.59,103.42,4.75,42.59,20.69,Moderate
56.75,37.87,13.45,8.14,46.51,16.86,Poor
92.23,42.88,38.66,4.54,75.03,16.99,Moderate
120.2,28.73,57.78,6.75,57.87,26.73,Healthy
39.2,43.58,117.26,5.98,33.68,41.67,Moderate
114.14,95.13,146.95,8.07,19.3,38.72,Poor
26.7,44.67,102.63,6.41,20.64,24.92,Healthy
20.78,84.29,130.59,6.7,11.8,32.32,Poor
70.39,56.01,129.94,4.98,24.53,29.54,Moderate
73.82,21.16,143.2,8.16,63.29,31.46,Moderate
82.73,35.66,26.97,4.9,62.09,22.76,Healthy
60.28,26.28,98.41,6.38,67.26,28.95,Healthy
88.6,65.55,132.18,6.68,17.64,39.04,Poor
56.18,68.42,109.45,7.67,16.1,39.6,Moderate
64.36,81.47,8.16,6.07,61.07,24.71,Healthy
124.04,5.0,85.87,4.5,33.29,33.43,Moderate
62.45,49.56,57.73,4.63,30.23,18.9,Moderate
21.33,38.96,76.76,7.66,63.6,29.29,Healthy
120.16,55.27,17.69,6.34,32.17,21.9,Healthy
45.14,66.03,52.36,8.31,23.27,34.55,Moderate
29.42,40.69,140.01,7.0,20.23,23.66,Moderate
71.42,85.53,22.79,4.95,71.73,16.61,Moderate
134.24,96.26,75.51,4.66,51.08,22.62,Moderate
83.29,61.2,33.25,7.7,13.89,17.9,Moderate
86.88,54.23,91.33,8.25,31.1,34.38,Moderate
118.39,60.78,43.57,4.52,64.13,40.95,Moderate
109.14,69.66,72.69,6.79,43.0,26.19,Healthy
121.92,59.54,71.54,8.49,58.9,40.52,Moderate
114.25,35.23,52.76,5.94,34.36,16.69,Moderate
143.85,22.01,79.19,5.15,41.97,36.06,Moderate
45.32,70.61,136.74,4.88,64.77,24.12,Moderate
83.06,65.74,103.81,7.41,33.01,32.03,Healthy
53.81,10.06,40.05,4.63,37.81,37.12,Moderate
55.54,63.84,131.57,5.67,46.55,15.0,Moderate
34.47,26.3,120.02,8.5,52.89,22.09,Moderate
48.13,17.6,147.27,5.51,21.48,32.52,Moderate
97.87,22.77,78.43,8.43,14.62,19.89,Moderate
96.58,95.96,96.15,7.84,59.84,17.65,Moderate
44.67,84.41,105.2,7.12,45.56,38.41,Moderate
94.66,69.55,14.62,6.29,11.09,28.58,Moderate
12.68,70.34,61.38,6.61,43.52,22.65,Healthy
119.63,24.88,55.58,7.01,16.24,20.68,Healthy
118.09,89.83,75.43,4.61,60.69,42.0,Poor
48.06,70.88,36.17,8.35,79.35,27.37,Moderate
101.09,56.49,134.01,7.83,23.95,33.29,Moderate
27.74,64.98,140.19,4.62,43.42,20.46,Poor
103.23,96.62,11.39,5.02,27.31,36.72,Poor
139.32,24.56,64.52,7.15,34.63,20.14,Moderate
140.85,35.42,104.62,8.43,54.9,29.62,Moderate
100.89,35.96,142.69,7.25,49.86,16.69,Moderate
32.83,66.87,10.01,7.8,31.15,18.0,Moderate
79.1,15.95,124.08,7.9,67.15,41.17,Moderate
106.66,87.01,47.5,6.14,68.83,17.65,Moderate
138.43,28.96,54.71,6.05,37.4,30.58,Healthy
81.92,34.45,92.5,8.29,59.15,40.79,Moderate
17.72,8.26,87.45,5.31,52.3,36.1,Moderate
18.53,59.68,147.86,8.27,18.41,26.06,Poor
58.61,59.66,21.88,4.91,17.14,28.24,Moderate
94.5,53.62,130.59,6.44,63.6,17.39,Moderate
55.25,68.98,99.74,6.63,28.38,18.13,Moderate
66.22,53.2,100.45,5.12,51.15,18.65,Moderate
34.94,36.89,120.67,5.59,67.29,36.74,Moderate
12.49,11.3,89.94,8.08,30.69,26.17,Poor
147.6,9.4,106.55,8.5,65.71,28.44,Poor
83.32,80.29,57.72,6.38,52.68,22.83,Healthy
64.29,26.73,78.2,5.8,21.52,27.58,Healthy
81.02,15.19,121.97,7.58,63.82,35.01,Moderate
104.95,73.4,126.24,4.92,10.0,16.22,Poor
137.01,51.86,117.58,6.4,42.25,32.04,Healthy
58.21,95.03,10.05,5.82,40.58,36.17,Moderate
104.63,5.0,36.42,5.03,36.8,39.63,Poor
96.82,11.69,35.53,6.61,18.07,37.52,Moderate
148.05,95.62,69.12,6.6,51.84,22.43,Moderate
52.83,74.97,61.68,6.32,41.26,20.49,Healthy
139.14,14.81,92.08,8.42,76.27,28.95,Poor
137.62,45.32,19.69,4.97,63.42,38.31,Poor
116.02,86.53,137.11,4.88,61.0,18.77,Poor
27.65,33.77,35.39,8.04,27.28,23.27,Moderate
102.69,64.91,141.28,8.35,57.65,37.08,Moderate
41.24,44.37,23.67,6.19,41.87,38.32,Moderate
46.93,21.84,21.89,6.25,32.74,40.51,Moderate
96.25,54.61,116.54,8.12,54.88,37.78,Moderate
10.0,61.26,101.5,8.08,59.43,33.93,Moderate
23.54,53.46,105.26,5.49,43.51,36.97,Moderate
133.69,40.45,58.01,8.38,33.3,38.57,Moderate
12.42,18.54,15.13,5.22,29.3,41.62,Poor
148.97,95.36,80.37,6.52,55.21,30.26,Moderate
118.08,75.16,104.42,5.3,73.41,36.09,Moderate
98.51,64.28,21.91,7.25,57.56,33.79,Healthy
91.23,23.49,119.58,6.59,11.98,33.6,Moderate
21.97,6.72,108.22,7.42,18.5,35.85,Poor
20.94,18.2,13.07,5.64,10.0,34.15,Poor
50.18,7.89,12.09,6.24,41.93,23.37,Moderate
94.21,97.78,131.85,4.92,78.68,29.82,Poor
123.37,18.0,36.24,7.35,53.53,25.55,Healthy
145.57,84.29,131.52,4.54,70.79,20.32,Poor
114.07,79.44,56.39,6.11,60.8,41.7,Healthy
63.82,20.5,117.98,7.86,76.71,19.81,Moderate
60.24,19.7,39.52,6.65,67.17,21.08,Healthy
58.86,78.17,120.06,7.46,61.78,20.81,Moderate
50.62,95.09,52.91,7.32,36.72,17.3,Moderate
97.87,51.13,90.91,8.05,11.12,27.81,Moderate
122.14,86.42,131.05,6.05,11.78,20.06,Poor
89.2,67.76,66.58,7.38,78.22,18.88,Moderate
76.73,16.0,76.64,7.79,52.17,23.99,Healthy
80.95,53.9,24.3,7.41,67.34,37.06,Moderate
133.82,52.57,77.77,8.44,77.34,42.0,Poor
102.75,57.1,95.55,8.31,32.31,22.95,Healthy
102.04,39.21,44.32,6.83,76.68,18.29,Healthy
99.71,69.23,137.32,7.83,38.06,18.38,Moderate
66.11,68.95,90.72,8.3,43.04,20.38,Healthy
150.0,70.27,120.96,7.14,25.24,35.43,Moderate
93.17,28.94,62.57,5.6,69.63,34.39,Moderate
132.21,19.37,115.96,7.59,40.22,30.32,Moderate
33.75,33.44,142.58,6.9,48.18,40.47,Moderate
55.37,65.62,136.9,5.92,70.86,39.3,Moderate
102.36,8.96,6.07,4.78,51.49,37.24,Poor
118.76,49.91,8.36,7.23,15.03,25.23,Moderate
144.78,19.28,5.0,6.2,22.16,29.27,Poor
101.4,52.78,87.26,5.65,33.63,35.92,Moderate
75.03,33.01,32.86,6.81,75.01,35.25,Moderate
128.29,52.44,57.47,6.61,11.93,21.28,Healthy
15.1,47.25,59.61,6.9,60.88,24.23,Healthy
140.56,96.68,31.94,8.19,36.26,31.99,Poor
28.19,90.57,45.84,6.82,65.43,35.75,Moderate
26.71,86.01,108.45,6.49,26.96,37.03,Moderate
40.64,83.43,121.46,7.97,34.43,29.0,Moderate
79.87,64.97,70.8,7.45,26.61,15.25,Moderate
150.0,12.14,90.6,6.24,16.89,20.59,Poor
58.08,25.75,32.55,7.5,75.33,18.38,Moderate
144.18,91.73,113.75,6.6,38.23,33.75,Moderate
13.06,76.03,74.19,7.6,37.99,23.9,Moderate
134.58,34.31,120.92,8.26,55.07,19.44,Moderate
111.13,89.82,124.45,5.72,56.92,33.21,Moderate
61.08,62.7,49.6,4.76,28.54,26.03,Healthy
104.2,21.56,13.73,6.63,47.21,39.28,Moderate
126.81,16.34,13.98,7.7,15.37,22.04,Moderate
94.55,19.47,97.99,8.43,55.93,21.03,Moderate
69.62,63.03,5.57,7.01,29.8,28.35,Healthy
145.64,11.93,89.26,6.06,34.13,31.48,Moderate
75.92,51.36,118.55,7.63,42.97,31.21,Healthy
57.97,28.64,21.48,7.51,38.87,40.29,Moderate
64.76,86.14,34.77,6.59,17.53,33.99,Moderate
76.79,54.54,17.73,7.63,15.0,25.45,Moderate
97.85,24.01,26.53,8.34,54.23,40.79,Moderate
64.68,71.33,115.33,5.51,65.93,42.0,Moderate
39.88,7.99,12.53,4.84,52.19,23.94,Poor
107.12,25.03,52.99,5.35,63.62,34.68,Moderate
22.74,31.18,89.84,8.04,33.4,24.11,Moderate
20.53,69.67,77.41,5.32,71.44,22.87,Moderate
101.47,70.13,12.99,4.92,30.61,37.73,Moderate
10.0,70.09,63.92,4.98,18.03,32.84,Poor
148.91,82.74,63.57,4.85,31.31,18.66,Moderate
64.68,56.51,132.47,5.03,76.2,31.41,Poor
21.41,79.11,15.07,6.91,71.33,35.39,Moderate
116.75,94.01,98.34,4.89,64.34,32.21,Moderate
27.18,70.59,116.46,5.96,62.6,20.43,Moderate
79.77,27.88,96.14,4.78,41.11,37.78,Moderate
133.91,86.06,25.97,5.18,41.28,23.67,Moderate
53.59,21.39,131.06,8.38,42.1,23.83,Moderate
129.18,56.33,127.29,6.47,53.58,39.75,Moderate
126.05,15.43,131.29,7.02,12.14,17.96,Poor
60.19,91.91,62.07,7.91,42.46,22.67,Moderate
137.82,41.1,43.4,8.11,35.49,17.98,Moderate
102.13,69.48,46.23,4.5,73.83,35.67,Moderate
134.85,85.92,28.25,7.98,21.38,28.52,Poor
35.93,69.26,121.68,4.51,51.84,26.49,Moderate
74.57,29.96,101.9,6.47,16.64,36.44,Healthy
102.99,90.58,19.77,4.7,80.0,39.08,Poor
149.59,85.82,122.93,7.75,68.03,33.0,Poor
139.93,96.35,149.04,7.72,40.24,20.63,Poor
55.18,17.0,128.49,7.78,34.89,33.4,Moderate
114.67,42.73,142.07,5.96,59.21,33.44,Moderate
94.42,97.07,72.23,6.5,14.65,20.01,Moderate
68.54,81.57,77.0,5.77,44.87,37.61,Moderate
137.49,24.84,52.73,6.12,37.85,30.69,Healthy
145.16,39.65,10.46,6.25,24.04,36.52,Moderate
37.82,13.44,111.71,5.84,58.99,16.83,Poor
82.06,41.9,134.28,8.23,62.82,23.21,Moderate
92.5,80.61,143.58,7.5,55.63,15.44,Moderate
25.36,75.66,143.27,4.81,33.31,35.78,Poor
31.98,78.4,124.32,6.58,35.79,22.39,Moderate
112.81,70.7,125.18,6.97,54.47,35.66,Moderate
40.67,37.09,46.4,8.23,80.0,26.8,Poor
136.28,21.35,105.45,4.72,46.96,35.21,Moderate
14.92,26.26,97.2,7.26,55.58,25.83,Healthy
77.12,17.1,106.25,5.77,19.47,40.78,Moderate
51.15,8.23,64.19,7.68,53.34,32.82,Moderate
119.83,64.48,72.97,8.33,66.49,17.86,Moderate
88.33,39.9,46.76,6.76,10.27,21.7,Healthy
14.03,80.08,139.64,7.59,70.42,17.14,Moderate
118.86,79.41,92.63,6.68,65.76,15.0,Moderate
59.23,58.49,94.04,5.68,34.9,16.1,Moderate
14.81,56.23,38.04,8.26,31.89,40.24,Poor
46.03,72.57,92.53,7.77,35.96,30.57,Moderate
100.34,87.59,96.95,4.97,35.59,24.97,Moderate
134.45,47.98,11.47,6.29,72.45,20.14,Moderate
39.96,43.0,6.73,6.64,28.38,17.68,Moderate
39.17,5.86,126.32,4.59,51.3,30.8,Moderate
26.93,66.05,75.66,6.17,37.26,15.38,Moderate
122.05,24.72,121.32,5.85,80.0,22.27,Moderate
31.51,96.4,31.1,7.24,67.05,23.88,Moderate
56.1,100.0,44.22,5.11,12.3,34.06,Poor
92.02,85.76,15.68,7.41,52.74,27.95,Healthy
121.79,74.82,13.37,6.51,77.51,21.84,Moderate
21.02,20.37,18.31,6.42,37.12,26.23,Moderate
128.2,16.54,18.45,7.09,30.12,32.25,Moderate
112.37,50.13,69.47,6.82,16.39,20.32,Healthy
149.74,50.11,5.26,7.9,71.18,29.74,Moderate
87.32,25.12,123.82,6.49,12.37,33.44,Moderate
135.6,41.83,112.12,8.07,32.61,24.67,Moderate
31.37,21.59,117.41,6.52,65.14,35.44,Moderate
68.86,80.87,140.94,5.19,63.49,23.31,Moderate
85.65,53.96,101.9,8.5,39.43,24.0,Healthy
149.72,79.26,43.68,4.5,77.9,34.27,Poor
115.55,35.66,117.16,7.3,34.51,36.43,Healthy
49.92,27.17,94.52,8.19,29.29,25.05,Moderate
150.0,16.2,65.34,5.41,50.68,24.45,Moderate
106.93,96.68,46.64,7.09,39.46,28.41,Healthy
55.82,38.29,129.53,7.27,52.41,32.64,Moderate
38.23,66.53,116.95,4.83,36.99,20.06,Moderate
121.49,100.0,89.61,5.96,41.98,25.72,Moderate
25.44,33.09,127.38,7.75,21.6,32.42,Moderate
20.63,67.37,71.25,7.26,51.79,39.01,Moderate
59.28,33.61,93.92,7.47,77.62,18.45,Moderate
129.36,85.62,131.81,6.04,12.53,18.37,Poor
146.64,35.94,56.61,5.38,67.93,18.98,Moderate
11.88,26.35,52.13,6.07,66.79,16.15,Moderate
21.91,72.19,118.43,5.3,63.27,23.39,Moderate
65.34,89.57,88.02,7.31,59.4,28.05,Healthy
12.81,62.87,70.32,7.13,29.55,18.77,Moderate
35.33,29.83,22.05,4.58,32.17,20.07,Moderate
82.33,78.03,68.78,8.2,71.72,27.69,Moderate
147.11,71.98,19.85,5.29,69.33,41.84,Moderate
64.68,62.25,61.32,5.14,51.5,16.37,Healthy
19.02,57.19,85.49,5.1,67.93,26.22,Moderate
128.02,67.65,114.07,5.99,77.82,38.78,Moderate
47.3,69.45,67.15,5.12,14.44,34.69,Moderate
141.53,17.99,132.57,7.87,62.06,28.41,Moderate
105.08,21.9,114.29,7.04,23.95,26.04,Moderate
82.71,36.19,38.76,4.93,58.65,20.72,Healthy
10.54,14.68,119.08,6.83,14.38,40.45,Poor
44.06,11.85,91.28,7.65,31.26,30.65,Moderate
62.26,13.05,5.0,4.64,49.75,17.49,Poor
141.37,6.94,30.47,5.23,64.8,30.8,Moderate
70.29,56.19,70.68,6.89,14.8,29.76,Healthy
32.96,13.91,81.88,5.79,47.04,21.97,Moderate
72.16,70.23,63.56,6.42,21.23,31.47,Healthy
56.3,73.14,71.6,4.69,48.47,23.1,Moderate
24.46,46.5,30.94,4.86,77.62,28.34,Poor
22.21,30.59,94.05,5.72,27.81,32.68,Moderate
67.14,24.55,19.47,5.52,44.23,22.15,Moderate
109.56,43.63,23.02,6.42,49.22,15.7,Healthy
83.64,30.05,61.68,6.67,28.11,36.25,Healthy
126.14,66.48,23.98,7.23,69.54,22.17,Moderate
49.25,85.4,95.67,7.05,18.4,22.11,Moderate
150.0,68.65,71.37,7.91,11.05,36.91,Moderate
126.76,46.98,8.3,6.75,50.49,27.12,Healthy
127.44,30.92,86.9,5.8,58.7,18.72,Moderate
129.06,39.86,85.61,4.96,12.76,42.0,Poor
91.94,12.18,80.85,6.24,39.36,41.34,Moderate
28.73,34.12,19.39,6.31,20.89,24.04,Moderate
69.39,54.72,78.77,6.16,14.58,33.7,Healthy
62.08,84.59,136.97,5.69,75.58,23.27,Moderate
118.66,95.38,80.47,8.02,20.25,20.59,Moderate
90.29,69.34,115.59,6.76,27.91,31.57,Moderate
92.25,91.35,140.23,5.93,27.14,36.36,Moderate
117.93,76.64,48.71,5.53,55.71,36.11,Moderate
19.09,78.72,97.13,5.04,38.84,41.03,Poor
112.68,50.46,126.13,7.98,37.46,18.88,Moderate
60.28,47.02,61.52,5.44,72.7,22.22,Moderate
132.43,92.56,97.9,8.17,23.26,29.59,Moderate
44.86,62.45,52.36,6.84,38.65,36.69,Healthy
131.5,45.54,63.78,5.51,19.24,25.07,Moderate
21.69,51.12,54.4,8.39,43.09,20.73,Moderate
64.51,52.77,31.15,5.26,17.4,17.3,Moderate
28.06,19.47,96.68,6.07,74.53,23.62,Moderate
44.77,97.31,85.97,5.3,44.28,33.06,Moderate
97.9,66.97,13.03,5.95,44.59,34.22,Moderate
71.31,32.05,102.95,7.92,61.35,32.35,Healthy
99.7,63.72,36.52,6.84,79.63,19.09,Healthy
15.44,93.84,65.05,6.28,72.35,20.68,Moderate
132.61,39.88,8.97,6.48,69.07,37.55,Moderate
91.88,78.5,109.73,6.59,35.84,15.59,Moderate
