soil_moisture,humidity,temperature,rainfall,soil_temperature,wind_speed,rain_forecast,nitrogen,phosphorus,potassium,ph,crop_type,crop_water_factor,irrigation_recommendation
19.02,53.48,28.84,19.04,21.5,18.5,1,50.0,10.58,42.93,7.71,groundnut,0.85,Monitor
63.76,74.42,23.9,32.23,29.22,14.78,0,45.17,34.43,32.6,6.89,chickpea,0.75,No irrigation
42.9,55.99,39.03,11.99,33.01,8.97,1,87.78,40.18,55.68,5.33,banana,1.25,Irrigate soon
67.01,54.13,26.38,38.97,27.06,6.57,0,96.04,50.38,21.15,7.59,chickpea,0.75,No irrigation
50.08,57.7,23.65,31.15,31.44,7.97,1,52.0,41.82,21.69,5.9,wheat,0.9,No irrigation
26.57,67.03,26.48,7.68,25.94,6.81,0,81.01,19.43,77.19,7.94,groundnut,0.85,Irrigate soon
47.74,49.18,34.53,9.15,23.94,28.16,1,57.08,28.37,62.24,7.49,chickpea,0.75,Monitor
39.73,49.77,27.87,16.68,31.43,13.31,1,55.36,58.32,78.37,7.3,rice,1.3,Irrigate soon
60.02,34.15,33.24,10.24,32.49,2.66,1,99.09,29.54,51.4,5.6,maize,1.0,No irrigation
48.97,50.81,25.48,2.98,22.41,22.24,1,115.2,66.8,65.78,6.17,groundnut,0.85,Monitor
41.79,39.61,32.13,15.0,21.52,19.91,1,73.79,36.29,33.48,6.42,groundnut,0.85,Monitor
19.07,88.4,34.65,32.97,33.11,18.51,0,76.18,36.3,36.31,6.64,groundnut,0.85,No irrigation
29.34,57.17,25.83,0.87,31.58,3.9,1,115.72,31.67,65.23,7.24,maize,1.0,Irrigate soon
25.13,52.78,29.22,13.32,30.17,21.71,1,80.36,65.96,24.12,6.93,cotton,1.1,Irrigate soon
36.8,54.05,20.96,21.14,33.69,16.34,0,76.57,69.74,77.39,7.62,chickpea,0.75,Monitor
58.46,54.44,31.5,25.37,31.02,17.83,0,73.18,57.92,70.01,5.26,cotton,1.1,No irrigation
48.55,89.51,35.04,30.68,26.46,9.75,1,108.94,69.66,24.89,5.99,maize,1.0,No irrigation
50.63,43.79,30.55,27.7,32.3,14.11,0,60.15,27.63,55.54,6.17,rice,1.3,No irrigation
27.39,49.9,25.18,8.92,30.12,11.15,1,85.36,22.02,68.4,7.78,groundnut,0.85,Irrigate soon
62.7,30.68,35.46,8.25,22.72,2.73,0,97.95,42.4,77.05,5.98,chickpea,0.75,No irrigation
66.07,66.07,24.03,6.53,34.87,8.52,0,97.23,11.64,72.05,7.83,rice,1.3,No irrigation
60.88,46.26,28.88,29.76,31.1,12.65,1,63.85,21.92,65.11,6.77,rice,1.3,No irrigation
20.11,32.26,38.27,28.98,21.83,23.18,0,114.07,54.44,38.3,7.99,cotton,1.1,No irrigation
25.5,88.96,36.0,14.39,23.83,5.14,1,21.61,32.8,42.3,7.88,rice,1.3,Irrigate soon
34.51,86.2,36.73,17.37,32.72,10.42,0,85.04,58.61,71.94,5.05,chickpea,0.75,Monitor
55.13,82.81,20.91,33.9,22.66,2.26,0,34.02,38.19,17.53,6.79,maize,1.0,No irrigation
62.65,66.27,27.43,16.6,22.36,6.83,0,94.2,58.62,26.8,7.64,rice,1.3,No irrigation
58.26,22.1,24.08,16.15,25.6,25.56,1,22.85,11.55,16.85,6.41,groundnut,0.85,No irrigation
62.96,83.95,20.93,15.08,28.98,16.71,0,30.01,30.92,29.48,6.26,rice,1.3,No irrigation
21.18,53.3,39.67,34.25,28.05,5.76,0,51.14,38.17,73.69,5.38,groundnut,0.85,No irrigation
44.7,86.98,33.37,3.86,27.39,25.27,0,32.58,40.88,67.35,5.43,groundnut,0.85,Monitor
19.52,26.64,28.08,35.48,21.58,8.33,0,93.0,28.07,61.18,6.39,wheat,0.9,No irrigation
43.6,60.4,37.67,30.4,21.98,13.82,0,77.94,66.08,17.22,7.72,cotton,1.1,No irrigation
49.75,75.59,39.59,0.57,29.52,25.39,0,36.19,29.35,52.19,6.45,chickpea,0.75,Monitor
25.33,80.87,39.42,16.23,34.89,14.69,1,74.59,17.07,33.15,7.31,chickpea,0.75,Monitor
33.55,82.48,25.11,32.28,27.31,17.37,0,86.8,30.54,48.74,5.19,chickpea,0.75,No irrigation
38.46,21.78,30.87,3.78,34.63,25.24,0,75.05,27.74,71.76,5.92,cotton,1.1,Irrigate soon
45.43,85.77,39.33,38.87,22.74,24.96,0,34.17,50.83,65.43,5.6,groundnut,0.85,No irrigation
34.47,62.07,23.04,34.4,27.88,24.41,1,73.95,51.62,79.82,5.5,maize,1.0,No irrigation
20.51,31.59,32.69,24.73,32.65,23.03,0,74.08,67.31,42.56,5.61,rice,1.3,Monitor
67.75,86.42,25.93,36.04,34.58,27.02,1,52.19,53.29,34.5,5.22,groundnut,0.85,No irrigation
45.57,41.81,38.46,24.52,34.39,3.66,1,34.03,38.86,25.42,7.92,maize,1.0,Monitor
36.52,31.16,28.38,23.66,23.73,11.81,0,116.34,26.57,73.02,5.37,groundnut,0.85,Monitor
47.23,67.06,24.12,5.7,24.13,11.17,0,72.06,41.45,65.16,6.8,maize,1.0,Monitor
51.32,40.92,22.5,29.72,26.82,3.97,1,107.52,66.97,17.66,7.51,chickpea,0.75,No irrigation
21.21,52.66,31.7,35.05,30.37,24.24,1,42.46,16.18,79.84,6.81,wheat,0.9,No irrigation
62.58,36.89,37.0,19.78,30.52,14.11,0,83.81,61.91,33.21,7.17,chickpea,0.75,No irrigation
64.76,64.82,26.58,26.68,23.77,11.99,0,30.11,58.36,30.78,6.48,wheat,0.9,No irrigation
38.86,38.6,39.95,33.05,27.32,18.99,1,80.66,62.22,58.39,5.13,rice,1.3,No irrigation
47.47,75.55,39.08,23.03,21.76,23.39,1,78.01,52.56,54.25,7.45,groundnut,0.85,Monitor
55.94,44.31,35.76,34.09,28.6,16.64,1,101.32,47.69,65.55,7.01,rice,1.3,No irrigation
26.88,32.65,32.61,13.16,24.38,13.54,0,92.91,60.97,31.48,7.46,chickpea,0.75,Irrigate soon
34.38,87.59,25.53,31.35,24.87,21.57,1,96.86,19.64,51.3,7.59,groundnut,0.85,No irrigation
32.7,48.09,26.97,32.62,32.67,25.99,1,55.18,42.29,67.34,7.9,chickpea,0.75,No irrigation
60.58,27.09,34.44,25.58,24.69,15.92,0,95.66,22.13,70.64,6.46,chickpea,0.75,No irrigation
59.32,82.7,35.1,38.37,24.84,5.12,1,110.88,52.01,51.43,7.27,wheat,0.9,No irrigation
24.78,63.29,21.52,3.73,30.67,27.61,1,105.22,18.75,37.11,6.06,maize,1.0,Irrigate soon
65.67,27.25,39.12,32.58,33.31,10.23,0,52.38,23.49,68.7,5.74,maize,1.0,No irrigation
51.71,39.17,29.89,33.33,34.75,8.87,0,64.04,58.69,24.45,5.89,rice,1.3,No irrigation
62.16,53.83,28.78,22.25,34.98,7.38,0,104.79,44.85,55.77,7.67,cotton,1.1,No irrigation
56.07,69.47,39.64,32.14,23.95,12.37,0,52.02,31.42,77.28,5.4,banana,1.25,No irrigation
60.51,69.17,35.91,23.16,21.45,27.69,1,73.54,16.29,68.71,5.68,chickpea,0.75,No irrigation
54.47,65.15,31.08,39.4,26.98,18.08,0,66.02,36.27,53.42,5.19,maize,1.0,No irrigation
16.22,51.39,33.01,35.83,27.15,21.78,0,88.2,13.92,61.73,6.71,groundnut,0.85,No irrigation
16.52,61.84,28.62,30.57,22.0,13.09,1,50.98,51.83,34.8,5.7,banana,1.25,No irrigation
63.18,86.24,22.88,21.58,30.22,10.8,0,117.09,13.18,64.04,6.76,banana,1.25,No irrigation
68.75,62.97,30.6,29.22,30.99,8.97,0,103.57,11.77,75.37,7.19,chickpea,0.75,No irrigation
19.9,86.23,31.48,37.96,25.81,13.41,1,33.85,30.6,21.23,6.07,groundnut,0.85,No irrigation
38.67,37.64,21.81,10.42,23.01,11.83,0,53.97,55.11,49.05,5.06,wheat,0.9,Irrigate soon
18.35,59.0,33.65,3.82,20.03,29.58,0,20.47,33.09,16.8,7.72,wheat,0.9,Irrigate now
35.62,24.86,23.45,25.46,27.47,16.99,1,29.7,50.99,25.05,6.12,maize,1.0,No irrigation
64.03,69.45,37.59,7.1,22.23,24.93,0,82.21,66.12,72.74,7.38,rice,1.3,No irrigation
59.4,41.82,25.83,13.96,22.71,16.52,0,69.77,46.21,79.83,7.76,cotton,1.1,No irrigation
66.07,58.36,27.78,17.92,21.75,17.52,1,44.62,18.48,77.43,6.47,banana,1.25,No irrigation
37.24,45.08,38.33,36.84,32.16,27.47,0,104.78,15.46,57.56,7.74,wheat,0.9,No irrigation
46.63,57.23,27.88,21.86,23.01,10.97,1,96.35,27.58,55.71,6.21,cotton,1.1,Monitor
19.53,21.67,22.09,22.45,29.14,10.57,1,97.08,51.93,49.29,5.12,rice,1.3,Monitor
31.89,61.12,38.01,21.71,29.61,22.7,0,24.72,28.18,27.24,7.89,rice,1.3,Monitor
60.31,67.89,28.68,20.33,32.74,16.24,0,111.07,15.92,76.75,7.68,groundnut,0.85,No irrigation
32.62,69.98,29.91,22.85,29.2,3.27,1,40.6,51.36,75.08,5.01,maize,1.0,Monitor
51.28,84.07,26.62,7.08,25.85,8.39,1,24.48,18.5,31.0,7.01,cotton,1.1,No irrigation
52.42,69.71,38.04,12.39,34.1,20.29,1,60.92,10.61,68.53,6.13,banana,1.25,No irrigation
64.56,77.17,29.76,24.01,29.4,13.07,1,32.89,51.37,19.58,5.34,maize,1.0,No irrigation
64.62,54.2,23.67,13.1,34.15,9.18,1,48.48,27.19,70.61,5.78,banana,1.25,No irrigation
21.57,77.6,37.68,38.01,28.32,15.94,0,71.82,12.14,46.12,5.33,rice,1.3,No irrigation
60.82,32.91,35.25,32.26,23.63,19.23,1,93.83,36.52,64.99,6.99,wheat,0.9,No irrigation
57.17,33.23,24.21,12.72,28.53,28.56,1,105.95,25.05,26.41,6.39,groundnut,0.85,No irrigation
18.1,46.6,38.94,20.22,23.38,19.56,1,85.8,36.33,71.64,5.21,maize,1.0,Monitor
48.09,40.15,23.22,21.88,24.76,5.12,0,60.99,42.06,55.21,5.51,chickpea,0.75,Monitor
35.37,30.04,22.08,9.35,25.72,17.76,1,96.87,17.18,29.59,6.88,wheat,0.9,Irrigate soon
45.01,21.39,36.48,19.06,28.57,12.81,1,64.97,54.88,59.39,6.84,chickpea,0.75,Monitor
68.91,64.57,29.58,35.94,26.81,26.62,0,34.44,48.23,26.33,7.9,chickpea,0.75,No irrigation
63.51,45.77,20.42,32.22,22.16,14.88,0,118.75,17.5,55.72,5.62,cotton,1.1,No irrigation
38.16,49.24,34.67,17.76,25.83,12.18,1,86.54,17.99,49.45,5.74,groundnut,0.85,Monitor
25.5,33.62,37.47,26.37,29.28,27.21,1,57.48,28.41,40.53,6.41,wheat,0.9,No irrigation
50.87,41.02,36.66,30.98,29.35,3.42,0,53.77,63.4,57.88,7.81,cotton,1.1,No irrigation
24.92,51.01,33.88,15.44,30.0,9.65,0,84.12,44.5,67.05,5.45,chickpea,0.75,Monitor
40.77,80.76,22.61,37.25,24.74,28.12,0,87.62,57.22,20.57,5.03,banana,1.25,No irrigation
62.82,43.21,21.8,37.26,25.35,22.82,0,50.76,13.96,55.51,5.95,banana,1.25,No irrigation
39.56,43.7,23.5,12.13,32.04,6.47,0,36.33,17.11,74.17,6.23,wheat,0.9,Irrigate soon
45.38,52.87,39.67,27.6,33.55,29.33,0,110.92,15.82,17.56,7.64,cotton,1.1,No irrigation
35.87,31.93,20.4,27.52,32.27,28.07,0,64.73,11.19,46.96,7.02,chickpea,0.75,No irrigation
63.71,89.15,37.73,2.76,22.02,10.4,1,111.68,16.66,75.78,7.88,maize,1.0,No irrigation
67.89,42.45,34.23,37.95,21.25,18.88,1,21.6,63.46,42.15,5.51,banana,1.25,No irrigation
28.9,55.94,39.64,36.17,20.35,10.92,0,25.2,24.33,34.93,6.35,cotton,1.1,No irrigation
33.56,39.1,39.9,26.27,29.89,11.32,0,33.06,68.69,55.57,7.2,rice,1.3,No irrigation
31.65,33.97,29.4,15.54,30.43,9.57,1,53.56,58.19,70.49,7.35,cotton,1.1,Monitor
53.9,29.26,26.92,10.46,22.89,9.89,0,111.34,65.13,20.51,7.0,chickpea,0.75,No irrigation
62.38,82.71,20.46,5.14,31.43,8.8,0,57.34,19.24,67.09,7.34,banana,1.25,No irrigation
19.15,70.62,34.73,13.65,33.63,3.97,1,83.1,29.85,58.22,6.84,rice,1.3,Irrigate soon
53.73,33.97,34.92,3.25,21.38,28.64,0,63.3,51.14,28.66,7.15,cotton,1.1,No irrigation
32.62,57.05,29.52,7.89,34.82,18.95,0,66.92,53.89,53.47,7.58,cotton,1.1,Irrigate soon
25.17,20.44,23.52,7.91,22.16,17.18,0,90.0,52.17,19.93,5.56,chickpea,0.75,Irrigate soon
56.6,35.94,27.89,33.44,24.45,13.54,1,41.83,25.06,37.41,5.72,rice,1.3,No irrigation
51.02,87.77,25.03,30.17,20.97,3.76,1,110.27,13.62,64.12,6.29,groundnut,0.85,No irrigation
57.04,70.13,20.24,29.77,21.32,18.47,1,89.81,46.33,77.35,6.71,groundnut,0.85,No irrigation
61.18,51.56,34.84,19.22,27.5,23.38,1,74.59,54.7,29.83,5.51,groundnut,0.85,No irrigation
34.41,52.55,29.23,36.94,32.7,29.22,1,106.87,37.86,24.92,7.21,cotton,1.1,No irrigation
38.08,21.71,22.79,12.67,34.85,19.7,1,56.57,36.06,68.13,7.72,maize,1.0,Irrigate soon
47.61,32.87,21.9,15.65,22.25,11.44,0,69.73,19.5,68.94,7.56,chickpea,0.75,Monitor
27.53,54.06,34.47,17.31,34.21,6.47,0,55.34,16.36,76.94,7.12,wheat,0.9,Monitor
30.91,36.46,38.87,32.14,26.25,2.36,1,83.15,30.31,35.19,6.86,wheat,0.9,No irrigation
21.7,29.06,25.64,28.99,32.11,26.19,1,76.53,38.41,16.15,6.11,maize,1.0,No irrigation
26.52,42.83,24.67,34.87,24.69,27.64,1,98.68,43.3,52.52,5.99,maize,1.0,No irrigation
64.6,87.58,35.63,22.89,33.67,21.83,0,101.33,24.95,51.61,7.67,chickpea,0.75,No irrigation
43.1,26.69,35.0,24.94,21.22,15.75,1,26.69,33.37,27.56,7.31,groundnut,0.85,Monitor
22.87,79.34,21.18,9.86,29.5,11.16,1,76.19,57.02,77.18,6.45,chickpea,0.75,Irrigate soon
48.26,57.54,36.48,25.83,34.37,18.73,0,49.56,13.63,72.51,6.57,wheat,0.9,No irrigation
30.54,75.35,28.46,32.74,20.16,9.31,0,49.61,11.73,56.86,6.26,chickpea,0.75,No irrigation
40.57,83.69,22.95,25.04,28.33,18.63,1,30.77,26.41,32.94,7.12,cotton,1.1,No irrigation
30.66,61.05,26.46,0.68,20.79,11.14,1,56.88,28.92,61.83,6.65,groundnut,0.85,Irrigate soon
38.88,42.67,23.56,24.52,31.41,20.02,1,76.56,44.11,72.41,5.17,groundnut,0.85,Monitor
54.25,54.77,38.54,5.6,21.53,6.57,0,29.19,31.62,38.21,5.24,chickpea,0.75,No irrigation
56.3,54.47,30.9,20.99,29.63,13.09,0,74.81,15.37,28.47,5.48,banana,1.25,No irrigation
65.13,38.25,24.79,25.79,28.37,3.47,0,67.87,12.53,64.3,7.85,banana,1.25,No irrigation
22.57,42.36,27.75,25.37,25.94,16.29,1,69.22,50.18,60.31,6.65,rice,1.3,No irrigation
26.01,22.52,24.59,19.66,25.24,4.26,1,70.91,59.74,40.82,5.46,rice,1.3,Irrigate soon
65.34,72.1,25.63,22.25,27.66,6.48,0,95.42,25.38,27.73,7.69,cotton,1.1,No irrigation
21.55,39.98,20.58,24.13,29.77,16.33,1,40.46,16.76,40.18,5.32,banana,1.25,Monitor
26.31,73.18,34.71,11.94,30.35,8.0,1,56.09,13.26,55.7,6.7,banana,1.25,Irrigate soon
28.88,55.78,26.2,8.66,22.71,11.35,1,114.68,33.31,36.28,7.95,wheat,0.9,Irrigate soon
56.46,84.46,29.6,23.87,31.93,20.68,0,27.77,16.44,15.02,5.09,rice,1.3,No irrigation
62.14,86.28,38.6,12.14,25.72,17.91,0,29.72,32.08,56.98,7.91,groundnut,0.85,No irrigation
63.2,25.33,28.35,0.9,31.56,27.16,1,34.18,37.42,75.6,7.95,maize,1.0,No irrigation
21.62,64.57,39.05,31.71,33.2,28.1,0,21.43,15.17,30.26,7.61,wheat,0.9,No irrigation
53.22,39.12,20.45,22.53,20.95,21.37,0,26.52,50.68,16.94,6.49,banana,1.25,No irrigation
40.61,32.25,20.27,35.9,29.85,28.86,1,90.99,53.13,28.18,5.8,groundnut,0.85,No irrigation
29.96,81.04,24.7,17.92,20.03,20.21,1,75.89,52.18,66.48,7.15,groundnut,0.85,Monitor
17.6,45.48,31.96,18.25,27.09,6.59,1,92.62,42.45,35.85,6.92,cotton,1.1,Monitor
24.57,48.12,29.35,13.9,24.39,24.8,1,87.57,34.47,77.49,5.26,chickpea,0.75,Irrigate soon
63.66,43.3,27.17,18.66,31.31,26.13,0,108.97,30.61,74.69,7.95,maize,1.0,No irrigation
47.93,57.81,36.64,6.38,31.98,5.91,0,102.47,33.78,68.52,7.64,wheat,0.9,Monitor
44.92,56.37,31.51,10.19,28.26,28.38,0,88.4,57.26,46.8,5.98,banana,1.25,Irrigate soon
58.83,58.39,27.9,26.28,25.89,18.16,1,88.78,69.28,29.68,6.93,maize,1.0,No irrigation
60.89,82.67,23.77,0.02,31.9,16.13,0,69.52,64.95,60.17,5.92,banana,1.25,No irrigation
37.34,77.77,30.84,3.86,32.22,2.66,0,49.58,22.43,68.8,7.04,rice,1.3,Irrigate soon
28.94,86.57,28.44,14.3,26.05,21.54,1,54.32,32.49,34.75,6.86,cotton,1.1,Irrigate soon
49.94,61.53,33.58,39.08,27.5,11.84,1,90.06,61.67,39.94,6.62,rice,1.3,No irrigation
38.25,61.1,37.61,37.96,30.27,29.85,1,23.87,39.25,73.88,6.42,wheat,0.9,No irrigation
20.06,37.18,36.61,25.25,21.41,12.64,1,44.14,69.04,17.23,5.93,banana,1.25,No irrigation
53.72,51.58,32.27,3.8,30.26,18.62,0,113.55,36.67,47.63,6.39,groundnut,0.85,No irrigation
46.08,76.09,30.71,28.97,23.8,5.29,1,37.39,37.1,70.48,5.12,wheat,0.9,No irrigation
33.23,27.68,23.1,33.49,22.99,15.61,0,58.73,54.67,57.5,5.53,cotton,1.1,No irrigation
17.41,32.79,26.8,27.32,32.68,8.4,1,100.84,66.88,22.55,5.49,maize,1.0,No irrigation
55.72,86.27,31.26,17.52,25.5,21.57,0,90.84,63.86,38.94,6.63,cotton,1.1,No irrigation
41.05,39.52,31.15,16.89,20.98,9.36,1,67.46,40.43,30.81,7.78,maize,1.0,Monitor
21.66,31.34,31.41,26.59,26.69,29.9,1,75.74,38.67,78.11,6.97,wheat,0.9,No irrigation
37.73,59.18,24.64,5.9,22.0,21.64,0,57.19,40.61,15.79,6.57,chickpea,0.75,Irrigate soon
47.21,20.62,37.61,5.48,33.81,26.1,0,38.87,38.49,46.12,5.3,cotton,1.1,Monitor
45.42,63.89,37.17,2.84,30.01,26.02,0,106.12,14.08,48.37,7.96,wheat,0.9,Monitor
24.06,63.89,28.27,25.02,34.06,25.18,1,25.97,35.91,71.59,7.34,rice,1.3,No irrigation
25.59,70.85,27.47,17.99,32.55,8.29,0,67.94,66.96,48.12,6.22,banana,1.25,Irrigate soon
56.55,31.01,31.98,11.51,31.6,14.12,0,61.73,43.7,60.79,7.33,banana,1.25,No irrigation
50.28,45.87,27.87,18.58,32.1,27.68,1,103.63,46.32,74.76,7.57,cotton,1.1,No irrigation
43.13,47.03,37.42,27.54,30.43,27.86,0,66.93,15.46,46.83,6.03,wheat,0.9,No irrigation
48.9,24.41,32.58,37.37,33.12,18.64,0,51.31,64.35,73.97,6.7,chickpea,0.75,No irrigation
68.48,33.43,26.7,27.04,24.18,18.74,0,96.83,63.43,24.05,7.31,chickpea,0.75,No irrigation
25.45,68.02,34.25,22.12,23.07,14.96,0,31.72,53.36,33.94,5.74,wheat,0.9,Monitor
58.45,78.13,23.66,25.9,27.45,8.88,1,91.7,65.95,44.84,6.02,chickpea,0.75,No irrigation
48.33,37.68,39.33,32.52,34.76,2.09,0,101.2,25.29,47.18,7.8,wheat,0.9,No irrigation
47.1,39.4,31.35,7.97,20.76,13.98,1,79.53,38.58,40.15,5.36,maize,1.0,Monitor
21.76,73.21,39.88,1.64,21.05,5.01,1,32.74,15.75,63.3,6.27,rice,1.3,Irrigate now
64.02,59.66,20.2,13.5,29.37,9.76,1,44.07,23.23,54.24,7.26,wheat,0.9,No irrigation
34.45,36.55,20.46,23.36,31.44,6.81,1,40.31,46.98,77.04,5.27,groundnut,0.85,Monitor
48.78,88.19,36.19,4.98,23.69,13.38,0,65.95,19.94,26.28,5.66,rice,1.3,Monitor
15.17,66.98,28.7,34.44,32.74,14.49,0,30.04,14.92,61.31,6.33,groundnut,0.85,No irrigation
63.85,79.54,35.01,0.92,31.48,7.74,1,63.67,62.51,37.25,5.06,wheat,0.9,No irrigation
48.86,78.68,32.13,14.92,30.55,18.83,1,36.84,34.24,29.17,6.06,chickpea,0.75,Monitor
28.68,40.35,24.62,24.02,27.05,2.68,0,84.55,13.88,61.35,5.07,wheat,0.9,Monitor
33.99,46.67,29.82,28.97,33.64,4.5,1,54.82,26.15,74.25,5.78,maize,1.0,No irrigation
24.27,79.76,32.9,23.96,32.15,25.69,1,56.46,55.64,20.85,7.75,rice,1.3,Monitor
48.85,58.7,25.01,21.01,23.83,6.17,0,105.85,26.71,74.54,5.69,chickpea,0.75,Monitor
24.16,24.67,37.44,24.84,28.59,23.93,0,48.82,38.21,42.51,5.5,rice,1.3,Monitor
59.43,33.68,34.25,2.7,21.52,24.88,0,73.4,56.74,50.97,6.11,maize,1.0,No irrigation
23.4,85.25,24.91,0.35,32.83,23.46,0,70.09,63.69,40.6,5.5,cotton,1.1,Irrigate now
23.58,29.26,37.23,33.37,28.61,9.82,0,65.49,52.61,61.37,5.49,wheat,0.9,No irrigation
56.5,24.7,27.55,0.02,26.91,24.37,1,75.03,53.57,72.77,6.4,groundnut,0.85,No irrigation
66.88,44.78,32.11,28.73,31.24,23.05,1,36.69,61.48,23.21,5.11,rice,1.3,No irrigation
47.99,45.73,25.97,24.18,26.19,12.53,1,22.39,39.23,63.77,5.65,banana,1.25,Monitor
50.11,30.3,37.3,31.62,31.24,20.17,1,59.64,18.54,73.53,7.71,chickpea,0.75,No irrigation
41.77,52.64,29.3,35.3,26.95,13.64,0,44.54,18.73,56.6,5.3,chickpea,0.75,No irrigation
17.92,52.56,27.73,26.14,26.5,18.75,1,102.11,43.1,17.63,7.94,banana,1.25,No irrigation
41.37,44.67,23.87,36.88,22.49,29.78,0,94.43,43.7,18.89,6.53,groundnut,0.85,No irrigation
43.66,21.69,28.07,31.94,26.9,19.41,1,56.8,58.07,53.07,7.65,banana,1.25,No irrigation
41.81,73.45,20.72,31.17,30.93,17.86,0,119.86,19.2,68.61,5.99,groundnut,0.85,No irrigation
39.19,70.58,25.34,5.69,33.72,4.61,1,47.58,23.21,17.86,5.04,maize,1.0,Irrigate soon
25.7,59.85,28.35,33.04,22.27,17.32,1,119.04,22.64,79.42,5.49,rice,1.3,No irrigation
29.6,53.79,21.32,18.73,34.72,27.9,1,31.42,50.17,67.76,6.03,groundnut,0.85,Monitor
68.87,79.54,39.11,10.32,28.38,26.9,1,83.15,29.59,25.11,7.05,groundnut,0.85,No irrigation
47.44,67.78,36.12,31.13,23.68,24.82,1,68.34,29.69,48.07,6.5,groundnut,0.85,No irrigation
69.52,23.59,31.83,32.07,23.86,25.07,0,104.45,23.14,77.15,6.39,maize,1.0,No irrigation
65.93,68.82,30.12,16.51,26.0,17.86,1,28.11,19.75,46.28,7.79,rice,1.3,No irrigation
57.62,84.83,21.14,16.24,26.48,13.6,0,53.38,32.22,35.02,6.46,cotton,1.1,No irrigation
66.03,47.74,24.28,17.2,23.53,8.81,0,53.61,45.88,53.57,7.56,rice,1.3,No irrigation
19.52,75.73,20.17,21.61,27.39,4.58,0,119.18,10.13,26.54,5.4,banana,1.25,Monitor
35.17,68.0,36.54,14.29,28.58,3.13,1,53.01,12.34,52.89,7.96,wheat,0.9,Irrigate soon
15.01,84.58,35.79,35.88,32.36,15.73,1,79.34,46.93,49.2,7.5,chickpea,0.75,No irrigation
22.62,52.36,37.05,6.3,31.64,16.42,1,80.65,51.34,17.08,7.56,groundnut,0.85,Irrigate now
23.95,53.09,29.05,38.07,24.6,20.3,1,61.8,65.83,66.63,7.54,groundnut,0.85,No irrigation
32.96,36.85,22.97,6.21,21.19,18.46,0,34.77,69.89,23.2,7.17,chickpea,0.75,Irrigate soon
57.37,68.14,31.59,28.75,26.53,5.43,1,113.74,22.59,45.76,5.1,maize,1.0,No irrigation
36.49,44.16,20.98,33.64,32.05,12.91,1,66.35,67.99,65.94,7.59,cotton,1.1,No irrigation
22.31,42.88,39.33,16.89,24.72,27.63,0,20.74,56.99,77.03,6.25,cotton,1.1,Monitor
63.15,43.42,20.84,5.61,27.69,15.87,1,110.73,53.25,42.16,7.31,groundnut,0.85,No irrigation
34.84,44.01,32.3,13.49,21.57,23.6,0,41.11,29.95,57.81,7.21,wheat,0.9,Irrigate soon
30.04,47.35,30.57,23.62,33.9,7.51,0,65.5,53.15,50.56,6.62,banana,1.25,Monitor
40.1,39.91,20.36,23.57,34.48,3.76,1,112.9,64.85,54.57,5.69,chickpea,0.75,Monitor
60.91,35.6,25.29,35.66,32.78,24.87,1,59.48,10.26,29.9,5.67,banana,1.25,No irrigation
39.71,47.79,28.6,38.35,32.04,9.66,1,21.63,62.11,62.63,7.3,banana,1.25,No irrigation
31.84,62.02,21.02,39.55,23.2,20.52,1,97.97,61.31,75.17,6.17,groundnut,0.85,No irrigation
33.07,58.15,24.01,27.4,21.2,20.11,1,22.07,17.79,63.71,5.77,groundnut,0.85,No irrigation
31.08,38.0,23.24,17.06,30.94,12.12,1,50.95,42.54,50.66,5.21,maize,1.0,Monitor
63.03,79.71,20.07,9.58,31.68,24.24,1,116.51,16.8,44.33,5.36,banana,1.25,No irrigation
60.94,57.42,30.22,19.25,29.22,23.99,1,98.9,31.19,40.21,5.57,chickpea,0.75,No irrigation
54.89,83.76,32.41,38.78,31.5,29.78,0,34.58,19.62,67.99,6.6,cotton,1.1,No irrigation
69.51,73.01,27.03,13.61,25.84,23.19,0,100.73,56.55,41.16,5.5,wheat,0.9,No irrigation
50.06,74.14,34.95,2.68,34.9,8.35,1,75.75,37.47,35.94,6.11,rice,1.3,No irrigation
17.0,33.17,31.42,0.68,29.97,12.43,1,61.55,60.25,78.02,7.59,rice,1.3,Irrigate now
22.37,26.72,30.41,30.65,28.89,15.26,1,31.98,58.65,66.1,6.91,maize,1.0,No irrigation
32.16,77.55,25.87,34.35,20.82,10.41,0,89.59,58.94,79.95,5.84,banana,1.25,No irrigation
37.66,25.21,30.62,3.0,24.63,10.39,0,22.61,27.11,27.01,5.28,maize,1.0,Irrigate soon
66.23,62.2,37.03,14.5,21.43,9.4,1,51.83,17.42,52.47,6.75,rice,1.3,No irrigation
27.73,39.36,36.83,22.01,28.12,26.06,1,110.63,49.47,21.53,6.21,rice,1.3,Monitor
32.15,81.46,21.86,13.33,31.12,5.83,0,114.9,45.3,21.94,6.43,cotton,1.1,Irrigate soon
59.52,48.42,22.14,6.35,34.09,27.06,0,28.2,20.1,57.15,6.71,banana,1.25,No irrigation
20.71,76.86,29.41,29.15,21.9,22.66,0,118.96,10.32,48.99,5.82,banana,1.25,No irrigation
55.14,78.93,29.85,9.52,26.45,19.17,1,39.25,41.67,37.38,6.21,wheat,0.9,No irrigation
37.63,60.48,25.39,24.66,33.34,21.79,1,84.83,39.86,78.56,6.22,maize,1.0,Monitor
